$GPRMC,172117.000,A,3732.7420,N,12216.5237,W,0.16,234.45,130318,,,A*75


$GPRMC,172124.000,A,3732.7419,N,12216.5260,W,0.06,279.64,130318,,,A*76


$GPRMC,172131.000,A,3732.7418,N,12216.5251,W,0.23,192.57,130318,,,A*70


$GPRMC,172138.000,A,3732.7419,N,12216.5235,W,0.13,97.16,130318,,,A*48


$GPRMC,172145.000,A,3732.7417,N,12216.5229,W,0.18,84.49,130318,,,A*42


$GPRMC,172153.000,A,3732.7422,N,12216.5223,W,0.29,60.88,130318,,,A*4C


$GPRMC,172200.000,A,3732.7426,N,12216.5222,W,0.62,337.31,130318,,,A*70


$GPRMC,172207.000,A,3732.7431,N,12216.5223,W,0.16,148.30,130318,,,A*78


$GPRMC,172214.000,A,3732.7430,N,12216.5198,W,1.09,99.50,130318,,,A*4C


$GPRMC,172221.000,A,3732.7431,N,12216.5202,W,0.45,283.43,130318,,,A*79


$GPRMC,172228.000,A,3732.7431,N,12216.5207,W,0.05,300.51,130318,,,A*78


$GPRMC,172235.000,A,3732.7434,N,12216.5208,W,0.22,332.20,130318,,,A*7C


$GPRMC,172242.000,A,3732.7437,N,12216.5208,W,0.17,18.60,130318,,,A*46


$GPRMC,172249.000,A,3732.7437,N,12216.5208,W,0.02,87.37,130318,,,A*4D


$GPRMC,172257.000,A,3732.7437,N,12216.5208,W,0.02,282.74,130318,,,A*72


$GPRMC,172304.000,A,3732.7437,N,12216.5208,W,0.01,233.72,130318,,,A*7A


$GPRMC,172311.000,A,3732.7437,N,12216.5208,W,0.02,126.11,130318,,,A*7F


$GPRMC,172318.000,A,3732.7437,N,12216.5208,W,0.01,205.95,130318,,,A*7B


$GPRMC,172325.000,A,3732.7437,N,12216.5208,W,0.03,267.47,130318,,,A*7C


$GPRMC,172332.000,A,3732.7437,N,12216.5208,W,0.02,288.62,130318,,,A*7D


$GPRMC,172339.000,A,3732.7437,N,12216.5208,W,0.03,289.54,130318,,,A*73


$GPRMC,172346.000,A,3732.7435,N,12216.5215,W,0.56,273.94,130318,,,A*7C


$GPRMC,172353.000,A,3732.7430,N,12216.5226,W,0.83,229.81,130318,,,A*7E


$GPRMC,172400.000,A,3732.7411,N,12216.5256,W,0.92,229.16,130318,,,A*75


$GPRMC,172407.000,A,3732.7397,N,12216.5259,W,0.20,88.48,130318,,,A*4F


$GPRMC,172414.000,A,3732.7398,N,12216.5261,W,0.32,101.47,130318,,,A*75


$GPRMC,172421.000,A,3732.7400,N,12216.5259,W,0.10,37.15,130318,,,A*4D


$GPRMC,172428.000,A,3732.7401,N,12216.5257,W,0.24,173.16,130318,,,A*7E


$GPRMC,172435.000,A,3732.7396,N,12216.5257,W,0.22,184.86,130318,,,A*7C


$GPRMC,172442.000,A,3732.7394,N,12216.5257,W,0.07,1.30,130318,,,A*78


$GPRMC,172449.000,A,3732.7396,N,12216.5254,W,0.18,16.39,130318,,,A*43


$GPRMC,172456.000,A,3732.7397,N,12216.5254,W,0.17,147.65,130318,,,A*7F


$GPRMC,172503.000,A,3732.7395,N,12216.5252,W,0.29,113.00,130318,,,A*75


$GPRMC,172510.000,A,3732.7394,N,12216.5249,W,0.06,57.90,130318,,,A*49


$GPRMC,172517.000,A,3732.7396,N,12216.5245,W,0.42,65.71,130318,,,A*4E


$GPRMC,172524.000,A,3732.7397,N,12216.5237,W,0.31,105.88,130318,,,A*7F


$GPRMC,172531.000,A,3732.7399,N,12216.5223,W,0.40,36.24,130318,,,A*41


$GPRMC,172538.000,A,3732.7397,N,12216.5213,W,0.25,51.30,130318,,,A*42


$GPRMC,172545.000,A,3732.7399,N,12216.5211,W,0.29,95.41,130318,,,A*46


$GPRMC,172552.000,A,3732.7396,N,12216.5210,W,0.29,238.86,130318,,,A*70


$GPRMC,172559.000,A,3732.7383,N,12216.5246,W,1.93,246.83,130318,,,A*70


$GPRMC,172606.000,A,3732.7345,N,12216.5284,W,0.55,198.88,130318,,,A*7D


$GPRMC,172613.000,A,3732.7375,N,12216.5344,W,5.48,304.08,130318,,,A*71


$GPRMC,172620.000,A,3732.7440,N,12216.5515,W,6.88,299.22,130318,,,A*70


$GPRMC,172627.000,A,3732.7552,N,12216.5614,W,8.44,16.63,130318,,,A*49


$GPRMC,172634.000,A,3732.7784,N,12216.5480,W,14.26,29.59,130318,,,A*71


$GPRMC,172641.000,A,3732.8082,N,12216.5297,W,18.00,28.66,130318,,,A*78


$GPRMC,172648.000,A,3732.8407,N,12216.5123,W,17.59,12.67,130318,,,A*7F


$GPRMC,172655.000,A,3732.8756,N,12216.5115,W,19.56,347.54,130318,,,A*43


$GPRMC,172702.000,A,3732.9106,N,12216.5310,W,18.33,325.19,130318,,,A*4A


$GPRMC,172709.000,A,3732.9343,N,12216.5616,W,18.12,309.92,130318,,,A*4F


$GPRMC,172716.000,A,3732.9584,N,12216.6007,W,21.16,308.80,130318,,,A*45


$GPRMC,172723.000,A,3732.9828,N,12216.6397,W,20.22,307.73,130318,,,A*47


$GPRMC,172730.000,A,3733.0025,N,12216.6755,W,17.46,306.76,130318,,,A*40


$GPRMC,172737.000,A,3733.0252,N,12216.7112,W,20.09,315.07,130318,,,A*4A


$GPRMC,172744.000,A,3733.0583,N,12216.7345,W,18.25,346.80,130318,,,A*49


$GPRMC,172751.000,A,3733.0852,N,12216.7362,W,7.13,4.68,130318,,,A*71


$GPRMC,172758.000,A,3733.0942,N,12216.7453,W,12.42,287.18,130318,,,A*43


