
$GPRMC,164804.000,A,3732.7364,N,12216.5235,W,0.35,123.64,160318,,,A*7E

$GPRMC,164811.000,A,3732.7365,N,12216.5231,W,0.31,33.85,160318,,,A*44

$GPRMC,164818.000,A,3732.7371,N,12216.5226,W,0.25,160.25,160318,,,A*76

$GPRMC,164825.000,A,3732.7360,N,12216.5235,W,0.26,282.96,160318,,,A*7E

$GPRMC,164833.000,A,3732.7362,N,12216.5241,W,0.55,111.75,160318,,,A*78

$GPRMC,164840.000,A,3732.7370,N,12216.5240,W,0.30,31.42,160318,,,A*4A

$GPRMC,164847.000,A,3732.7369,N,12216.5241,W,0.96,179.57,160318,,,A*71

$GPRMC,164854.000,A,3732.7352,N,12216.5261,W,0.61,230.01,160318,,,A*7C

$GPRMC,164901.000,A,3732.7345,N,12216.5271,W,0.57,210.47,160318,,,A*7F

$GPRMC,164908.000,A,3732.7327,N,12216.5294,W,1.02,236.94,160318,,,A*72

$GPRMC,164915.000,A,3732.7315,N,12216.5310,W,0.50,194.72,160318,,,A*77

$GPRMC,164922.000,A,3732.7315,N,12216.5304,W,0.76,193.43,160318,,,A*77

$GPRMC,164929.000,A,3732.7314,N,12216.5299,W,0.51,55.70,160318,,,A*46

$GPRMC,164936.000,A,3732.7316,N,12216.5300,W,0.40,276.58,160318,,,A*72

$GPRMC,164943.000,A,3732.7317,N,12216.5297,W,0.36,332.19,160318,,,A*7B

$GPRMC,164950.000,A,3732.7316,N,12216.5295,W,0.33,126.40,160318,,,A*74

$GPRMC,164957.000,A,3732.7317,N,12216.5292,W,0.24,12.84,160318,,,A*4D

$GPRMC,165004.000,A,3732.7320,N,12216.5293,W,0.61,267.56,160318,,,A*78

$GPRMC,165011.000,A,3732.7330,N,12216.5279,W,0.06,316.87,160318,,,A*73

$GPRMC,165018.000,A,3732.7334,N,12216.5277,W,0.75,35.19,160318,,,A*41

$GPRMC,165025.000,A,3732.7349,N,12216.5260,W,0.18,85.63,160318,,,A*4E

$GPRMC,165032.000,A,3732.7347,N,12216.5258,W,0.21,60.21,160318,,,A*4A

$GPRMC,165039.000,A,3732.7356,N,12216.5247,W,0.34,124.65,160318,,,A*7A

$GPRMC,165046.000,A,3732.7368,N,12216.5230,W,0.52,64.46,160318,,,A*4B

$GPRMC,165053.000,A,3732.7376,N,12216.5230,W,0.28,48.04,160318,,,A*45

$GPRMC,165100.000,A,3732.7377,N,12216.5230,W,0.30,224.43,160318,,,A*71

$GPRMC,165107.000,A,3732.7377,N,12216.5233,W,0.16,196.30,160318,,,A*7F

$GPRMC,165114.000,A,3732.7362,N,12216.5241,W,1.17,219.84,160318,,,A*77

$GPRMC,165121.000,A,3732.7346,N,12216.5262,W,0.24,298.29,160318,,,A*79

$GPRMC,165128.000,A,3732.7328,N,12216.5280,W,0.54,206.30,160318,,,A*7C

$GPRMC,165135.000,A,3732.7337,N,12216.5282,W,0.60,192.03,160318,,,A*75

$GPRMC,165142.000,A,3732.7344,N,12216.5275,W,0.12,156.71,160318,,,A*71

$GPRMC,165149.000,A,3732.7350,N,12216.5272,W,0.12,193.64,160318,,,A*75

$GPRMC,165156.000,A,3732.7350,N,12216.5271,W,0.37,28.02,160318,,,A*4E

$GPRMC,165157.000,A,3732.7351,N,12216.5270,W,0.45,35.24,160318,$GPRMC,165204.000,A,3732.7369,N,12216.5264,W,0.09,28.28

$GPRMC,165211.000,A,3732.7370,N,12216.5260,W,0.06,357.58,160318,,,A*7A

$GPRMC,165218.000,A,3732.7375,N,12216.5249,W,0.12,248.93,160318,,,A*70

$GPRMC,165225.000,A,3732.7376,N,12216.5251,W,0.27,207.04,160318,,,A*77

$GPRMC,165232.000,A,3732.7373,N,12216.5256,W,0.17,218.84,160318,,,A*76

$GPRMC,165239.000,A,3732.7372,N,12216.5260,W,0.31,337.84,160318,,,A*71

$GPRMC,165246.000,A,3732.7375,N,12216.5262,W,0.03,42.15,160318,,,A*44

$GPRMC,165307.000,A,3732.7367,N,12216.5252,W,0.29,126.60,160318,,,A*79

$GPRMC,165314.000,A,3732.7364,N,12216.5244,W,0.31,141.92,160318,,,A*7A

$GPRMC,165321.000,A,3732.7363,N,12216.5241,W,0.53,298.32,160318,,,A*77

$GPRMC,165328.000,A,3732.7365,N,12216.5242,W,0.48,165.18,160318,,,A*78

$GPRMC,165335.000,A,3732.7365,N,12216.5237,W,0.53,41.78,160318,,,A*4D

$GPRMC,165342.000,A,3732.7368,N,12216.5243,W,0.66,284.29,160318,,,A*7A

$GPRMC,165349.000,A,3732.7372,N,12216.5242,W,0.03,15.96,160318,,,A*46

$GPRMC,165356.000,A,3732.7373,N,12216.5243,W,0.08,340.05,160318,,,A*7A

$GPRMC,165403.000,A,3732.7377,N,12216.5245,W,0.28,7.48,160318,,,A*74

$GPRMC,165410.000,A,3732.7380,N,12216.5244,W,0.19,322.67,160318,,,A*74

$GPRMC,165417.000,A,3732.7383,N,12216.5245,W,0.19,52.74,160318,,,A*47

$GPRMC,165424.000,A,3732.7384,N,12216.5243,W,0.49,251.49,160318,,,A*7C

$GPRMC,165431.000,A,3732.7402,N,12216.5249,W,0.16,289.30,160318,,,A*7A

$GPRMC,165438.000,A,3732.7404,N,12216.5249,W,0.47,256.06,160318,,,A*76

$GPRMC,165445.000,A,3732.7403,N,12216.5255,W,0.43,13.69,160318,,,A*48

$GPRMC,165452.000,A,3732.7405,N,12216.5252,W,0.09,130.01,160318,,,A*7F

$GPRMC,165459.000,A,3732.7400,N,12216.5246,W,0.34,177.31,160318,,,A*7A

$GPRMC,165507.000,A,3732.7399,N,12216.5242,W,0.12,30.96,160318,,,A*48

$GPRMC,165514.000,A,3732.7400,N,12216.5240,W,0.22,169.90,160318,,,A*77

$GPRMC,165521.000,A,3732.7394,N,12216.5239,W,0.16,252.16,160318,,,A*77

$GPRMC,165528.000,A,3732.7393,N,12216.5239,W,0.21,138.91,160318,,,A*7D

$GPRMC,165535.000,A,3732.7391,N,12216.5237,W,0.11,235.98,160318,,,A*79

$GPRMC,165542.000,A,3732.7388,N,12216.5235,W,0.35,116.70,160318,,,A*71

$GPRMC,165549.000,A,3732.7384,N,12216.5229,W,0.32,121.94,160318,,,A*72

$GPRMC,165556.000,A,3732.7382,N,12216.5226,W,0.07,95.02,160318,,,A*42

$GPRMC,165603.000,A,3732.7380,N,12216.5226,W,0.34,167.62,160318,,,A*79

$GPRMC,165610.000,A,3732.7373,N,12216.5225,W,0.35,172.53,160318,,,A*73

$GPRMC,165617.000,A,3732.7379,N,12216.5232,W,0.32,18.77,160318,,,A*44

$GPRMC,165624.000,A,3732.7380,N,12216.5233,W,0.47,199.57,160318,,,A*7B

$GPRMC,165631.000,A,3732.7396,N,12216.5213,W,1.34,33.73,160318,,,A*48

$GPRMC,165638.000,A,3732.7445,N,12216.5180,W,0.15,44.20,160318,,,A*45

$GPRMC,165645.000,A,3732.7424,N,12216.5181,W,0.19,66.51,160318,,,A*43

$GPRMC,165652.000,A,3732.7413,N,12216.5187,W,0.15,326.44,160318,,,A*78

$GPRMC,165659.000,A,3732.7409,N,12216.5185,W,0.11,65.50,160318,,,A*4F

$GPRMC,165706.000,A,3732.7416,N,12216.5182,W,0.16,19.92,160318,,,A*4F

$GPRMC,165713.000,A,3732.7395,N,12216.5190,W,0.23,189.25,160318,,,A*76

$GPRMC,165720.000,A,3732.7391,N,12216.5189,W,0.12,252.74,160318,,,A*79

$GPRMC,165727.000,A,3732.7391,N,12216.5193,W,0.11,42.74,160318,,,A*45

$GPRMC,165734.000,A,3732.7396,N,12216.5190,W,0.35,61.99,160318,,,A*47

$GPRMC,165741.000,A,3732.7401,N,12216.5182,W,0.34,29.89,160318,,,A*43

$GPRMC,165748.000,A,3732.7405,N,12216.5178,W,0.36,46.75,160318,,,A*43

$GPRMC,165755.000,A,3732.7409,N,12216.5171,W,0.40,70.15,160318,,,A*48

$GPRMC,165803.000,A,3732.7413,N,12216.5161,W,0.35,60.94,160318,,,A*44

$GPRMC,165810.000,A,3732.7418,N,12216.5154,W,0.28,52.51,160318,,,A*4F

$GPRMC,165817.000,A,3732.7419,N,12216.5152,W,0.32,85.60,160318,,,A*4C

$GPRMC,165824.000,A,3732.7421,N,12216.5144,W,0.36,47.54,160318,,,A*4D

$GPRMC,165831.000,A,3732.7426,N,12216.5138,W,0.31,54.18,160318,,,A*48

$GPRMC,165838.000,A,3732.7431,N,12216.5129,W,0.23,69.36,160318,,,A*46

$GPRMC,165845.000,A,3732.7432,N,12216.5126,W,0.23,80.98,160318,,,A*43

$GPRMC,165852.000,A,3732.7425,N,12216.5126,W,0.15,95.98,160318,,,A*42

$GPRMC,165859.000,A,3732.7424,N,12216.5123,W,0.29,73.51,160318,,,A*4F

$GPRMC,165906.000,A,3732.7417,N,12216.5132,W,0.10,24.44,160318,,,A*48

$GPRMC,165913.000,A,3732.7416,N,12216.5133,W,0.30,71.70,160318,,,A*49

$GPRMC,165920.000,A,3732.7419,N,12216.5136,W,0.25,48.02,160318,,,A*48

$GPRMC,165927.000,A,3732.7419,N,12216.5141,W,0.16,48.58,160318,,,A*40

$GPRMC,165934.000,A,3732.7420,N,12216.5148,W,0.17,299.38,160318,,,A*78

$GPRMC,165941.000,A,3732.7420,N,12216.5152,W,0.18,156.40,160318,,,A*71

$GPRMC,165948.000,A,3732.7418,N,12216.5150,W,0.05,183.72,160318,,,A*74

$GPRMC,165955.000,A,3732.7417,N,12216.5148,W,0.15,52.71,160318,,,A*41

$GPRMC,170002.000,A,3732.7415,N,12216.5150,W,0.19,89.49,160318,,,A*44

$GPRMC,170009.000,A,3732.7406,N,12216.5151,W,0.09,359.09,160318,,,A*77

$GPRMC,170016.000,A,3732.7406,N,12216.5150,W,0.27,97.16,160318,,,A*4B

$GPRMC,170023.000,A,3732.7407,N,12216.5145,W,0.30,44.33,160318,,,A*47

$GPRMC,170030.000,A,3732.7412,N,12216.5142,W,0.21,8.09,160318,,,A*77

$GPRMC,170037.000,A,3732.7409,N,12216.5154,W,0.10,211.58,160318,,,A*71

$GPRMC,170044.000,A,3732.7406,N,12216.5167,W,0.13,249.55,160318,,,A*79

$GPRMC,170051.000,A,3732.7403,N,12216.5173,W,0.13,83.49,160318,,,A*44

$GPRMC,170058.000,A,3732.7404,N,12216.5169,W,0.29,47.32,160318,,,A*4C

$GPRMC,170105.000,A,3732.7398,N,12216.5187,W,0.73,242.53,160318,,,A*78

$GPRMC,170112.000,A,3732.7363,N,12216.5258,W,1.32,221.46,160318,,,A*7E

$GPRMC,170119.000,A,3732.7412,N,12216.5387,W,9.39,296.88,160318,,,A*7A

$GPRMC,170126.000,A,3732.7493,N,12216.5612,W,5.44,316.47,160318,,,A*7A

$GPRMC,170133.000,A,3732.7666,N,12216.5584,W,14.81,30.06,160318,,,A*71

$GPRMC,170140.000,A,3732.7982,N,12216.5369,W,19.13,26.54,160318,,,A*73

$GPRMC,170147.000,A,3732.8357,N,12216.5149,W,21.02,18.02,160318,,,A*7C

$GPRMC,170154.000,A,3732.8787,N,12216.5127,W,23.32,347.33,160318,,,A*45

$GPRMC,170201.000,A,3732.9196,N,12216.5380,W,22.82,321.92,160318,,,A*4F

$GPRMC,170208.000,A,3732.9484,N,12216.5805,W,23.57,307.65,160318,,,A*43

$GPRMC,170215.000,A,3732.9690,N,12216.6106,W,9.88,339.47,160318,,,A*76

$GPRMC,170222.000,A,3732.9935,N,12216.5899,W,17.20,42.41,160318,,,A*7A

$GPRMC,170229.000,A,3733.0203,N,12216.5534,W,22.12,52.53,160318,,,A*78

$GPRMC,170236.000,A,3733.0398,N,12216.5080,W,19.07,70.72,160318,,,A*70

$GPRMC,170243.000,A,3733.0440,N,12216.4819,W,2.58,81.29,160318,,,A*49

$GPRMC,170250.000,A,3733.0555,N,12216.4715,W,16.62,352.77,160318,,,A*47

$GPRMC,170257.000,A,3733.0983,N,12216.4898,W,27.13,334.57,160318,,,A*4B

$GPRMC,170304.000,A,3733.1497,N,12216.5280,W,30.38,328.22,160318,,,A*47

$GPRMC,170311.000,A,3733.1979,N,12216.5700,W,29.49,321.93,160318,,,A*4E

$GPRMC,170318.000,A,3733.2434,N,12216.6146,W,26.71,323.82,160318,,,A*41

$GPRMC,170325.000,A,3733.2829,N,12216.6539,W,27.09,321.10,160318,,,A*44

$GPRMC,170332.000,A,3733.3164,N,12216.6986,W,21.66,301.45,160318,,,A*46

$GPRMC,170339.000,A,3733.3288,N,12216.7319,W,8.34,287.78,160318,,,A*7C

$GPRMC,170346.000,A,3733.3310,N,12216.7492,W,12.03,283.52,160318,,,A*43

$GPRMC,170353.000,A,3733.3276,N,12216.7980,W,23.18,260.71,160318,,,A*4C

$GPRMC,170400.000,A,3733.3186,N,12216.8471,W,13.84,256.04,160318,,,A*4C

$GPRMC,170407.000,A,3733.3147,N,12216.8696,W,8.68,281.60,160318,,,A*7D

$GPRMC,170414.000,A,3733.3421,N,12216.8965,W,26.52,323.57,160318,,,A*41

$GPRMC,170421.000,A,3733.3908,N,12216.9388,W,30.93,324.94,160318,,,A*4B

$GPRMC,170428.000,A,3733.4468,N,12216.9587,W,29.21,11.21,160318,,,A*7D

$GPRMC,170435.000,A,3733.4967,N,12216.9018,W,38.95,49.55,160318,,,A*71

$GPRMC,170442.000,A,3733.5502,N,12216.8169,W,44.76,49.92,160318,,,A*74

$GPRMC,170449.000,A,3733.6088,N,12216.7246,W,49.65,52.11,160318,,,A*74

$GPRMC,170456.000,A,3733.6700,N,12216.6257,W,52.58,51.93,160318,,,A*71

$GPRMC,170503.000,A,3733.7362,N,12216.5204,W,55.72,52.05,160318,,,A*77

$GPRMC,170510.000,A,3733.8060,N,12216.4163,W,55.85,47.19,160318,,,A*79

$GPRMC,170517.000,A,3733.8827,N,12216.3184,W,57.27,42.69,160318,,,A*73

$GPRMC,170524.000,A,3733.9683,N,12216.2241,W,59.09,40.85,160318,,,A*7B

$GPRMC,170531.000,A,3734.0559,N,12216.1298,W,58.54,40.53,160318,,,A*70

$GPRMC,170538.000,A,3734.1462,N,12216.0340,W,59.76,40.96,160318,,,A*7C

$GPRMC,170545.000,A,3734.2334,N,12215.9398,W,58.52,41.00,160318,,,A*77

$GPRMC,170552.000,A,3734.3199,N,12215.8482,W,56.70,40.69,160318,,,A*78

$GPRMC,170600.000,A,3734.4114,N,12215.7490,W,51.85,40.81,160318,,,A*79

$GPRMC,170607.000,A,3734.4866,N,12215.6670,W,52.21,41.26,160318,,,A*7E

$GPRMC,170614.000,A,3734.5652,N,12215.5807,W,54.02,40.94,160318,,,A*76

$GPRMC,170621.000,A,3734.6427,N,12215.4957,W,48.91,41.06,160318,,,A*7B

$GPRMC,170628.000,A,3734.7121,N,12215.4198,W,45.36,41.01,160318,,,A*7C

$GPRMC,170635.000,A,3734.7793,N,12215.3459,W,44.65,41.27,160318,,,A*73

$GPRMC,170642.000,A,3734.8436,N,12215.2757,W,42.26,41.04,160318,,,A*7C

$GPRMC,170649.000,A,3734.9084,N,12215.2044,W,45.87,40.92,160318,,,A*7C

$GPRMC,170656.000,A,3734.9789,N,12215.1281,W,49.81,39.90,160318,,,A*76

$GPRMC,170703.000,A,3735.0541,N,12215.0461,W,52.37,41.52,160318,,,A*76

$GPRMC,170710.000,A,3735.1290,N,12214.9632,W,52.39,41.33,160318,,,A*7B

$GPRMC,170717.000,A,3735.2068,N,12214.8782,W,54.32,41.36,160318,,,A*79

$GPRMC,170724.000,A,3735.2865,N,12214.7899,W,53.62,40.74,160318,,,A*73

$GPRMC,170731.000,A,3735.3645,N,12214.7037,W,53.54,42.27,160318,,,A*77

$GPRMC,170732.000,A,3735.3753,N,12214.6909,W,53.31,44.06,160318$GPRMC,170739.000,A,3735.4399,N,12214.5886,W,54.70,58.9

$GPRMC,170746.000,A,3735.4834,N,12214.4652,W,55.66,70.10,160318,,,A*7C

$GPRMC,170753.000,A,3735.5200,N,12214.3399,W,53.77,69.65,160318,,,A*7D

$GPRMC,170800.000,A,3735.5565,N,12214.2162,W,54.79,69.60,160318,,,A*7B

$GPRMC,170807.000,A,3735.5948,N,12214.0898,W,55.46,68.76,160318,,,A*7A

$GPRMC,170814.000,A,3735.6345,N,12213.9595,W,57.83,69.58,160318,,,A*74

$GPRMC,170821.000,A,3735.6747,N,12213.8237,W,60.45,69.42,160318,,,A*7F

$GPRMC,170828.000,A,3735.7168,N,12213.6820,W,63.12,69.46,160318,,,A*7B

$GPRMC,170835.000,A,3735.7595,N,12213.5380,W,61.99,69.30,160318,,,A*73

$GPRMC,170842.000,A,3735.7998,N,12213.4007,W,59.13,69.22,160318,,,A*75

$GPRMC,170849.000,A,3735.8398,N,12213.2654,W,58.81,69.30,160318,,,A*74

$GPRMC,170856.000,A,3735.8782,N,12213.1370,W,56.23,69.34,160318,,,A*77

$GPRMC,170903.000,A,3735.9158,N,12213.0091,W,56.42,69.40,160318,,,A*7F

$GPRMC,170910.000,A,3735.9544,N,12212.8783,W,57.96,69.17,160318,,,A*73

$GPRMC,170917.000,A,3735.9936,N,12212.7447,W,58.55,69.51,160318,,,A*7B

$GPRMC,170924.000,A,3736.0328,N,12212.6136,W,57.23,69.51,160318,,,A*78

$GPRMC,170931.000,A,3736.0720,N,12212.4822,W,57.48,69.10,160318,,,A*76

$GPRMC,170932.000,A,3736.0777,N,12212.4634,W,57.42,69.53,160318$GPRMC,170939.000,A,3736.1167,N,12212.3328,W,57.20,69.1

$GPRMC,170946.000,A,3736.1543,N,12212.2070,W,53.21,69.37,160318,,,A*77

$GPRMC,170953.000,A,3736.1905,N,12212.0867,W,52.13,69.46,160318,,,A*77

$GPRMC,171000.000,A,3736.2262,N,12211.9671,W,52.36,69.48,160318,,,A*7A

$GPRMC,171007.000,A,3736.2616,N,12211.8463,W,52.98,69.68,160318,,,A*7C

$GPRMC,171014.000,A,3736.2981,N,12211.7227,W,53.89,69.39,160318,,,A*73

$GPRMC,171021.000,A,3736.3350,N,12211.5981,W,54.27,69.98,160318,,,A*7F

$GPRMC,171028.000,A,3736.3730,N,12211.4695,W,57.39,69.78,160318,,,A*7D

